epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,714.323,0.72475,0.34162,0.8421,0.99544,0.987,0.99212,0.75775,1.06667,0.39441,0.94082,0.00027566,0.00027566,0.00027566
187,718.364,0.70527,0.34671,0.8368,0.99427,0.986,0.99196,0.75799,1.08188,0.40499,0.94472,0.000274798,0.000274798,0.000274798
188,722.247,0.72031,0.35651,0.83772,0.99658,0.98303,0.9918,0.75297,1.07679,0.40628,0.94573,0.000273937,0.000273937,0.000273937
189,725.5,0.67822,0.33544,0.83696,0.99406,0.98627,0.992,0.75385,1.07295,0.39652,0.94554,0.000273076,0.000273076,0.000273076
190,728.962,0.73443,0.3515,0.84853,0.99533,0.98371,0.99212,0.75107,1.08776,0.39844,0.9484,0.000272214,0.000272214,0.000272214
191,733.403,0.68036,0.33926,0.83202,0.99505,0.98464,0.99256,0.75113,1.0852,0.39942,0.94524,0.000271353,0.000271353,0.000271353
192,737.121,0.71187,0.34622,0.83357,0.99557,0.987,0.99245,0.75651,1.0654,0.40243,0.93854,0.000270492,0.000270492,0.000270492
193,740.489,0.70265,0.34134,0.8332,0.99493,0.9859,0.99248,0.75404,1.07451,0.39949,0.94286,0.00026963,0.00026963,0.00026963
194,744.226,0.70326,0.33856,0.8456,0.99079,0.98564,0.99246,0.75403,1.08316,0.40162,0.94733,0.000268769,0.000268769,0.000268769
195,748.796,0.64909,0.32493,0.83421,0.99273,0.98685,0.99257,0.758,1.06469,0.40579,0.93983,0.000267908,0.000267908,0.000267908
196,752.212,0.68121,0.33201,0.84234,0.99481,0.98608,0.99283,0.75964,1.08086,0.401,0.94306,0.000267047,0.000267047,0.000267047
197,755.473,0.68289,0.33728,0.83838,0.99609,0.98618,0.99293,0.75619,1.08295,0.39855,0.94391,0.000266185,0.000266185,0.000266185
198,759.007,0.66795,0.33136,0.83786,0.99666,0.98556,0.99286,0.76226,1.05648,0.39188,0.93654,0.000265324,0.000265324,0.000265324
199,763.381,0.69738,0.33833,0.83689,0.99663,0.98682,0.99294,0.76325,1.06384,0.39501,0.93754,0.000264463,0.000264463,0.000264463
200,766.658,0.64491,0.32323,0.84121,0.99661,0.98654,0.99297,0.75742,1.07119,0.39131,0.93896,0.000263601,0.000263601,0.000263601
201,770.095,0.67333,0.33184,0.83525,0.99696,0.98667,0.99295,0.75924,1.06741,0.38975,0.93587,0.00026274,0.00026274,0.00026274
202,774.121,0.72774,0.35615,0.83901,0.99585,0.98717,0.99283,0.76051,1.05867,0.39442,0.93166,0.000261879,0.000261879,0.000261879
203,778.22,0.63487,0.3189,0.82669,0.99355,0.98634,0.9928,0.75279,1.07191,0.39658,0.93715,0.000261017,0.000261017,0.000261017
204,781.5,0.67445,0.32844,0.8446,0.98917,0.98629,0.99278,0.74812,1.08118,0.39584,0.93811,0.000260156,0.000260156,0.000260156
205,784.853,0.67196,0.32724,0.8399,0.99004,0.9838,0.99272,0.74911,1.07823,0.3972,0.93724,0.000259295,0.000259295,0.000259295
206,788.913,0.69233,0.33763,0.84093,0.99305,0.98233,0.99255,0.75518,1.07417,0.4075,0.93764,0.000258434,0.000258434,0.000258434
207,792.879,0.70415,0.33363,0.83702,0.99324,0.98186,0.99246,0.75555,1.05724,0.39973,0.93702,0.000257572,0.000257572,0.000257572
208,796.282,0.72669,0.34533,0.83764,0.99709,0.98414,0.99254,0.7561,1.05746,0.38797,0.93663,0.000256711,0.000256711,0.000256711
209,799.566,0.70111,0.34062,0.83614,0.99727,0.98446,0.99252,0.75852,1.05545,0.38503,0.93496,0.00025585,0.00025585,0.00025585
210,804.293,0.68041,0.32897,0.83481,0.99299,0.98752,0.99207,0.75939,1.05834,0.39275,0.93534,0.000254988,0.000254988,0.000254988
211,807.873,0.70845,0.339,0.83698,0.99461,0.98797,0.99196,0.75495,1.06267,0.39344,0.93907,0.000254127,0.000254127,0.000254127
212,811.158,0.71766,0.34365,0.838,0.99624,0.98804,0.99206,0.76071,1.05425,0.39099,0.93681,0.000253266,0.000253266,0.000253266
213,814.594,0.64207,0.32483,0.82527,0.99688,0.9879,0.99207,0.76012,1.05367,0.39246,0.93623,0.000252404,0.000252404,0.000252404
214,819.201,0.72226,0.33772,0.84971,0.9969,0.98781,0.99205,0.75778,1.05652,0.39997,0.93782,0.000251543,0.000251543,0.000251543
215,822.592,0.65559,0.32334,0.83803,0.99723,0.98752,0.992,0.76069,1.05791,0.39502,0.93755,0.000250682,0.000250682,0.000250682
216,825.986,0.67301,0.3327,0.83228,0.99669,0.98752,0.99233,0.76415,1.0528,0.3908,0.93594,0.00024982,0.00024982,0.00024982
217,829.611,0.66824,0.32655,0.82864,0.99736,0.9871,0.99238,0.76729,1.05424,0.39381,0.93625,0.000248959,0.000248959,0.000248959
218,833.974,0.6596,0.32551,0.84272,0.99726,0.98802,0.99252,0.75734,1.07655,0.40501,0.9412,0.000248098,0.000248098,0.000248098
219,837.272,0.71202,0.33043,0.83257,0.99651,0.98752,0.99261,0.76399,1.05424,0.39071,0.93248,0.000247237,0.000247237,0.000247237
220,840.575,0.66141,0.32115,0.82231,0.99751,0.98804,0.99301,0.76247,1.06022,0.38599,0.93233,0.000246375,0.000246375,0.000246375
221,844.322,0.68049,0.32896,0.83622,0.99755,0.98804,0.99264,0.75912,1.06372,0.39238,0.93236,0.000245514,0.000245514,0.000245514
222,848.704,0.67285,0.32878,0.8342,0.99685,0.98804,0.99238,0.75809,1.0515,0.39331,0.9268,0.000244653,0.000244653,0.000244653
223,852.031,0.70559,0.33224,0.8322,0.99739,0.98851,0.99236,0.76324,1.05421,0.38751,0.93122,0.000243791,0.000243791,0.000243791
224,855.56,0.64609,0.31933,0.83038,0.99654,0.98853,0.99243,0.75451,1.08834,0.39165,0.94281,0.00024293,0.00024293,0.00024293
225,859.645,0.66521,0.32425,0.82754,0.99679,0.98814,0.99252,0.76108,1.08038,0.39216,0.94201,0.000242069,0.000242069,0.000242069
226,863.563,0.67701,0.32732,0.83831,0.99696,0.98811,0.99255,0.77063,1.05507,0.38862,0.93395,0.000241207,0.000241207,0.000241207
227,866.886,0.66486,0.33045,0.82727,0.99644,0.98856,0.99253,0.76591,1.0654,0.39169,0.93873,0.000240346,0.000240346,0.000240346
228,870.455,0.61084,0.30634,0.82516,0.99664,0.98856,0.99252,0.76574,1.07293,0.38837,0.94163,0.000239485,0.000239485,0.000239485
229,874.793,0.6499,0.31562,0.83192,0.99711,0.98856,0.99252,0.76996,1.06017,0.38689,0.93594,0.000238624,0.000238624,0.000238624
230,878.497,0.66368,0.31875,0.83323,0.99706,0.98856,0.99259,0.76869,1.05282,0.3899,0.93368,0.000237762,0.000237762,0.000237762
231,881.865,0.64608,0.31629,0.82533,0.99681,0.98751,0.99265,0.75841,1.07765,0.39354,0.94373,0.000236901,0.000236901,0.000236901
232,885.143,0.66815,0.32428,0.83323,0.99648,0.98699,0.99275,0.76435,1.07033,0.38906,0.94054,0.00023604,0.00023604,0.00023604
233,889.785,0.66942,0.32197,0.83591,0.99662,0.98689,0.99277,0.76954,1.06166,0.38725,0.9383,0.000235178,0.000235178,0.000235178
234,893.352,0.71734,0.33484,0.84053,0.99684,0.987,0.99273,0.7636,1.07241,0.39468,0.94261,0.000234317,0.000234317,0.000234317
235,896.7,0.67081,0.32775,0.82577,0.99677,0.98648,0.99237,0.76131,1.07847,0.39406,0.9441,0.000233456,0.000233456,0.000233456
236,900.119,0.65884,0.32602,0.82319,0.9973,0.98674,0.99215,0.75886,1.08166,0.38962,0.94566,0.000232595,0.000232595,0.000232595
237,904.572,0.66419,0.3234,0.82786,0.99729,0.98768,0.99212,0.75712,1.07464,0.3882,0.94342,0.000231733,0.000231733,0.000231733
238,907.789,0.63996,0.31303,0.82667,0.99757,0.98907,0.99211,0.76248,1.06684,0.38846,0.94265,0.000230872,0.000230872,0.000230872
239,911.059,0.61466,0.3115,0.82886,0.99754,0.98931,0.99206,0.76011,1.06689,0.39152,0.94355,0.000230011,0.000230011,0.000230011
240,914.866,0.6554,0.32379,0.82361,0.99753,0.98927,0.99228,0.76359,1.05742,0.38668,0.94235,0.000229149,0.000229149,0.000229149
241,919.058,0.64066,0.31771,0.82807,0.9977,0.98925,0.99241,0.7657,1.05967,0.3878,0.94324,0.000228288,0.000228288,0.000228288
242,922.443,0.66607,0.32357,0.83468,0.99759,0.98955,0.99257,0.76378,1.05797,0.39172,0.94119,0.000227427,0.000227427,0.000227427
243,925.742,0.65224,0.31745,0.83243,0.99687,0.98908,0.99261,0.76621,1.04464,0.38557,0.93545,0.000226565,0.000226565,0.000226565
244,929.331,0.65895,0.32527,0.83443,0.99533,0.9885,0.99259,0.76305,1.05684,0.38897,0.93939,0.000225704,0.000225704,0.000225704
245,933.551,0.60508,0.30039,0.82596,0.99534,0.98804,0.99262,0.76407,1.05303,0.38681,0.93866,0.000224843,0.000224843,0.000224843
246,936.834,0.65838,0.31793,0.83279,0.99613,0.98795,0.9926,0.77009,1.03585,0.3798,0.93138,0.000223982,0.000223982,0.000223982
247,940.086,0.65592,0.32073,0.8296,0.99736,0.98804,0.99273,0.76701,1.05513,0.38754,0.9383,0.00022312,0.00022312,0.00022312
248,944.053,0.63382,0.31551,0.82119,0.99733,0.98804,0.99287,0.75939,1.07999,0.39428,0.94701,0.000222259,0.000222259,0.000222259
249,948.144,0.67257,0.32391,0.83741,0.99736,0.98804,0.99284,0.76155,1.07074,0.39347,0.9443,0.000221398,0.000221398,0.000221398
250,951.425,0.61749,0.31311,0.82069,0.99761,0.98803,0.99279,0.76277,1.05506,0.38601,0.93986,0.000220536,0.000220536,0.000220536
251,954.831,0.64838,0.31969,0.83075,0.99696,0.98804,0.99266,0.76249,1.07332,0.39145,0.94675,0.000219675,0.000219675,0.000219675
252,959.099,0.59673,0.3021,0.82475,0.99694,0.98804,0.99263,0.76179,1.0667,0.39103,0.94448,0.000218814,0.000218814,0.000218814
253,962.835,0.62184,0.30941,0.82523,0.9964,0.98804,0.9926,0.76739,1.05103,0.38614,0.93936,0.000217952,0.000217952,0.000217952
254,966.209,0.62957,0.31169,0.83445,0.99757,0.98804,0.99266,0.76721,1.05714,0.38625,0.93983,0.000217091,0.000217091,0.000217091
255,969.799,0.61095,0.30933,0.82431,0.99681,0.98776,0.99266,0.76418,1.06668,0.39192,0.9437,0.00021623,0.00021623,0.00021623
256,974.509,0.61968,0.30785,0.83553,0.99646,0.987,0.99247,0.76347,1.05621,0.3904,0.94148,0.000215368,0.000215368,0.000215368
257,978.031,0.63512,0.31799,0.82677,0.99627,0.987,0.99238,0.76215,1.06781,0.39028,0.94551,0.000214507,0.000214507,0.000214507
258,981.43,0.62602,0.30719,0.82622,0.99699,0.98788,0.99227,0.75802,1.08035,0.39161,0.95075,0.000213646,0.000213646,0.000213646
259,984.846,0.64349,0.31752,0.82231,0.99673,0.98844,0.99231,0.75633,1.07727,0.39179,0.94713,0.000212785,0.000212785,0.000212785
